id,platform,content,createdAt,permalink,reactionsCount,sharesCount,commentsCount,category
1447418488835258_1435358068591615,Facebook,📣วิธีตั้งค่าการยืนยันตัวตน แบบสองขั้นตอน Two-Factor Authentication (2FA) สำหรับระบบ Google Workspace มหาวิทยาลัยมหิดล ✌️,2025-10-24 07:16:58,https://www.facebook.com/reel/828468912932018/,74,42,1,Guides
1447418488835258_1436294015164687,Facebook,"น้อมรำลึกในพระมหากรุณาธิคุณตราบนิรันดร์
สมเด็จพระนางเจ้าสิริกิติ์ พระบรมราชินีนาถ 
พระบรมราชชนนีพันปีหลวง

ข้าพระพุทธเจ้า
ผู้บริหาร และบุคลากร
กองเทคโนโลยีสารสนเทศ สำนักงานอธิการบดี มหาวิทยาลัยมหิดล",2025-10-25 05:08:42,https://www.facebook.com/1441935884600500/posts/1436294015164687,11,1,0,miscellaneous
1447418488835258_1439575648169857,Facebook,"‼️ โปรดระวัง‼️ อีเมลหลอกลวง Phishing Mail

🔴 แจ้งเตือนอีเมลหลอกลวง โดยแอบอ้างเป็นหน่วยงานในมหาวิทยาลัยมหิดล แจ้งรายชื่อผู้รับทุน โดยใช้หัวข้ออีเมลว่า ""รายชื่อผู้รับผลประโยชน์ ปี 2568"" ระบุผู้ส่งว่า PUBLIC RELATION,GENERAL ADMINISTRATION DIVISION ซึ่งใช้อีเมลจริงของบุคลากรในมหาวิทยาลัย เป็นผู้ส่งเพื่อสร้างความน่าเชื่อถือ หลอกให้คลิก Link ปลอม โดยลวงว่าเพื่อตรวจสอบรายชื่อ เมื่อคลิกแล้วจะไปที่หน้าแบบฟอร์มปลอม ซึ่งทำเลียนแบบหน้าของมหาวิทยาลัย โปรดอย่าหลงเชื่อ คลิก Link หรือกรอกข้อมูลใดๆ

🔴 ข้อสังเกต :
- ชื่อผู้ส่งกับหน่วยงานที่ส่ง ไม่มีความสัมพันธ์กัน
- ชื่อหน่วยงานที่นำมาแอบอ้างสะกดไม่ถูกต้อง 100%
- ไม่ระบุชื่อทุนหรือผลประโยชน์ที่ชัดเจน
- Link ปลายทางใช้โดเมนปลอมที่เลียนแบบโดเมนของมหาวิทยาลัย

🔴คำแนะนำ :
ถ้าได้รับอีเมลดังกล่าว อย่าหลงเชื่อ คลิก Link หรือให้ข้อมูลใด ๆ ทั้งสิ้นหากเข้าเว็บไซต์ดังกล่าวไปแล้ว ""ให้ตั้งสมมติฐานในเบื้องต้นว่าท่านอาจมีความเสี่ยงในการถูกผู้ไม่ประสงค์ดีเข้าถึงข้อมูลส่วนบุคคลของท่านแล้ว"" ให้ใช้โปรแกรม Anti Virus สแกนมัลแวร์ที่เครื่องคอมพิวเตอร์ของท่าน และทำการเปลี่ยน Password อีเมลได้ที่ https://myinternet.mahidol.ac.th/
หากพบปัญหาในการเปลี่ยนรหัสผ่าน อันเนื่องมาจากการเปลี่ยนแปลงข้อมูลส่วนบุคคลของท่าน สามารถดาวน์โหลดแบบฟอร์มขอเปลี่ยนแปลงแก้ไขข้อมูลส่วนบุคคลได้ที่เว็บไซด์กองเทคโนโลยีสารสนเทศ https://muit.mahidol.ac.th/docs/users-guide/manual-it-membership-account/manual-it-member-form/ แล้วแจ้งความประสงค์ โดยระบุอีเมลสำรอง และเบอร์โทรศัพท์มือถือ เพื่อยืนยันตัวตนในการรับ OTP แล้วส่งอีเมลมาที่ account@mahidol.ac.th

🔴 หมายเหตุ : 
อีเมลหลอกลวงอาจใช้รูปแบบและหัวข้อแตกต่างจากที่แจ้งข้างต้นได้ โปรดสังเกตตามข้อสังเกตเบื้องต้น และเพิ่มความระวังในการคลิก Link รวมทั้งกรอกข้อมูลส่วนบุคคล

☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022

ข้อมูลเพิ่มเติม
https://muit.mahidol.ac.th/update/post-97/",2025-10-28 14:41:04,https://www.facebook.com/1441935884600500/posts/1439575648169857,65,71,2,Warning annoucements
1447418488835258_1440190401441715,Facebook,"กองเทคโนโลยีสารสนเทศขอเชิญอาจารย์ นักวิชาการ นักวิจัย และบุคลากร เข้าร่วมการอบรมเชิงปฏิบัติการฯ หลักสูตร ""Generative AI อย่างรับผิดชอบในงานวิจัยและวิชาการ"" 
พบกับวิทยากร ดร. วนรักษ์ ชัยมาโย นักบริหารงานวิจัย กองบริหารงานวิจัย มหาวิทยาลัยมหิดล

🗓️ วันจันทร์ ที่ 24 พฤศจิกายน 2568
🕘 เวลา 09.00 - 16.00 น.

Onsite
📍ณ ห้องอบรม (Training Room) กองเทคโนโลยีสารสนเทศ ชั้น 1 อาคารสำนักงานอธิการบดี มหาวิทยาลัยมหิดล ศาลายา 
Online
💻 ผ่านระบบ Webex

รับสมัคร: บัดนี้ - วันที่ 17 พฤศจิกายน 2568
ลงทะเบียน Onsite ❌เฉพาะบุคลากร❌ 4️⃣0️⃣ ท่าน
👉 https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwkFewUVV
ลงทะเบียน Online (บุคลากรและนักศึกษา) 8️⃣0️⃣0️⃣ ท่าน
👉 https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwkFewAjW
———————————————————————————
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-10-29 07:36:32,https://www.facebook.com/1441935884600500/posts/1440190401441715,14,7,1,Events
1447418488835258_1440216521439103,Facebook,"รู้หรือไม่ ?! 80% ของการโจมตีทางไซเบอร์และการขโมยข้อมูลเกี่ยวข้องกับรหัสผ่านที่อ่อนแอหรือถูกขโมย 😱

การอัปเดตรหัสผ่านเป็นประจำคือ ปราการด่านสำคัญ ที่ช่วยจำกัดโอกาสที่แฮกเกอร์จะเข้าถึงข้อมูลของเราได้ โดยการเปลี่ยนรหัสผ่านจะช่วย
🛡️ จำกัดความเสียหาย: หากรหัสผ่านเดิมรั่วไหล ข้อมูลส่วนตัวก็จะไม่ตกอยู่ในความเสี่ยง
🔒 บังคับการออกจากระบบ: ทำให้เซสชันเก่าหมดอายุ และป้องกันผู้ไม่หวังดีจากการเข้าถึง
🚨 ลดความเสี่ยง: ลดโอกาสที่บัญชีจะถูกเจาะโดยมัลแวร์หรือการโจมตีออนไลน์

รหัสผ่านที่แข็งแกร่งควรมีคุณสมบัติดังนี้
✅ ยาวอย่างน้อย 16 ตัวอักษร
✅ ผสมผสานอักษรพิมพ์ใหญ่ (A-Z), พิมพ์เล็ก (a-z), ตัวเลข (0-9), และสัญลักษณ์ (!@#$)
✅ ใช้รหัสผ่านที่แตกต่างกันสำหรับแต่ละบัญชี
✅ เลือกใช้วลีที่จดจำง่ายแต่ยาวและซับซ้อน เช่น ""HorsePurpleHatRunbay"" (ตัวอย่างจากภาพ)

การเปลี่ยนรหัสผ่านเป็นประจำทุก 3-6 เดือน จะช่วยปกป้องบัญชีของคุณได้อย่างมีประสิทธิภาพ ลดโอกาสที่ข้อมูลสำคัญจะตกอยู่ในมือของผู้ไม่ประสงค์ดี
สามารถเปลี่ยนรหัสผ่านได้ที่ 👉 https://myinternet.mahidol.ac.th/
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-10-29 08:23:26,https://www.facebook.com/1441935884600500/posts/1440216521439103,19,14,0,Guides
1447418488835258_1441091871351568,Facebook,"กองเทคโนโลยีสารสนเทศขอเชิญบุคลากรที่รับผิดชอบงานด้านการพัฒนา ดูแล หรือปรับปรุงเว็บไซต์และเว็บแอปพลิเคชันของส่วนงาน/หน่วยงาน ภายในมหาวิทยาลัยมหิดล และบุคลากรที่สนใจ เข้าร่วมการอบรมเชิงปฏิบัติการฯ หลักสูตร “Containerize Everything”
พบกับวิทยากร อาจารย์ ดร. อิทธิพล รัศมีโรจน์  คณะเทคโนโลยีสารสนเทศและการสื่อสาร

🗓️ วันพฤหัสบดีที่ 27 พฤศจิกายน 2568 
🕘 เวลา 09.00 - 16.00 น.

Onsite
📍ณ ห้องอบรม (Training Room) กองเทคโนโลยีสารสนเทศ ชั้น 1 อาคารสำนักงานอธิการบดี มหาวิทยาลัยมหิดล ศาลายา 
Online
💻 ผ่านระบบ Webex

รับสมัคร: บัดนี้ - วันที่ 19 พฤศจิกายน 2568
ลงทะเบียน Onsite 4️⃣0️⃣ ท่าน
👉 https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwkFe0UVU
ลงทะเบียน Online 5️⃣0️⃣0️⃣ ท่าน
👉 https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwkFe0UVV
อ่านรายละเอียดเพิ่มเติมได้ที่ 👉 https://muit.mahidol.ac.th/2569-ep1-containerize-everything/
———————————————————————————
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-10-30 08:45:23,https://www.facebook.com/1441935884600500/posts/1441091871351568,5,5,0,Events
1447418488835258_1441145761346179,Facebook,ขั้นตอนการเปลี่ยนรหัสผ่านด้วยตนเอง เพื่อความปลอดภัยจากอีเมลหลอกลวง,2025-10-30 10:15:07,https://www.facebook.com/1441935884600500/posts/1441145761346179,9,14,0,Guides
1447418488835258_1444633454330743,Facebook,"2FA คืออะไร?
💡 2FA คือการเพิ่มชั้นความปลอดภัยให้กับบัญชีออนไลน์ของคุณ โดยต้องใช้ข้อมูลสองประเภทที่แตกต่างกันในการเข้าสู่ระบบเพื่อพิสูจน์ว่าเป็นคุณจริงๆ

เปิดใช้งาน 2FA วันนี้! ใช้เวลา 5 นาทีเพื่อเปิดใช้งาน 2FA บนบัญชีที่สำคัญที่สุดของคุณ: อีเมล, ธนาคาร, และโซเชียลมีเดีย นี่เป็นหนึ่งในขั้นตอนที่ง่ายและมีประสิทธิภาพที่สุดในการปกป้องชีวิตดิจิทัลของคุณ
———————————————————————————
What Is 2FA?
💡 2FA (Two-Factor Authentication) adds an extra layer of protection to your online accounts. It requires two different factors to verify that it’s really you logging in.

Enable 2FA Today! Take just 5 minutes to activate 2FA on your most important accounts — email, banking, and social media. It’s one of the simplest and most effective ways to protect your digital life.",2025-11-03 03:08:02,https://www.facebook.com/1441935884600500/posts/1444633454330743,9,1,0,Guides
1447418488835258_1444806814313407,Facebook,"💻🛡How to Set Up Two-Factor Authentication (2FA) for Mahidol University’s Google Workspace.
• Let’s start by going to https://mail.mahidol.ac.th/.
• Next, log in with your Mahidol University email account.
• Click on your profile picture.   
• Then select “Manage your Google Account.”
• From the menu on the left, select “Security.”
• Under “Signing in to Google,” click “2-Step Verification.”
• Then click “Turn on 2-Step Verification.”
• Once it’s enabled, the 2-Step Verification tab will show the status as “On.”
• Next, choose your preferred verification method. In this demonstration, we’ll use Google Authenticator. Click “Authenticator.”
• Then click “Set up Authenticator.”
• A QR Code will appear on your screen.
• Now, open the Google Authenticator app on your smartphone.
• Tap the plus icon.
• And scan the QR code displayed on your computer screen.
• You’ll then receive a 6-digit verification code on your smartphone.
• Back on the website, click “Next.”
• Enter the code in the “Enter Code” field.
• And click “Verify.”
• Once setup is complete, you’ll see the message “Authenticator app has been set up.”
👨‍💻📱Setting up 2FA only takes a few minutes, but it provides powerful protection against unauthorized access. We encourage everyone to enable 2FA to keep your data and our university systems safe.",2025-11-03 07:33:35,https://www.facebook.com/reel/1153415146897891/,5,2,0,Guides
1447418488835258_1445036540957101,Facebook,"‼️ โปรดระวัง‼️ อีเมลหลอกลวง Phishing Mail
🔴 แจ้งเตือนอีเมลหลอกลวง โดยแอบอ้างเป็นสำนักงานสภามหาวิทยาลัย หลอกให้คลิก Link ปลอม โดยลวงว่าเพื่อให้บุคลากรและนักศึกษาเข้าร่วมทำแบบสำรวจเกี่ยวกับผลการปฏิบัติงานของอธิการบดีมหาวิทยาลัยมหิดล โปรดอย่าหลงเชื่อ คลิก Link หรือกรอกข้อมูลใดๆ
🔴 ข้อสังเกต :
- ชื่อผู้ส่งกับหน่วยงานที่ส่ง ไม่มีความสัมพันธ์กัน
- กระตุ้นให้คลิก Link ภายในระยะเวลาสั้นๆ
- Link ปลายทางใช้โดเมนปลอมที่เลียนแบบโดเมนของมหาวิทยาลัย
🔴คำแนะนำ :
ถ้าได้รับอีเมลดังกล่าว อย่าหลงเชื่อ คลิก Link หรือให้ข้อมูลใด ๆ ทั้งสิ้นหากเข้าเว็บไซต์ดังกล่าวไปแล้ว ""ให้ตั้งสมมติฐานในเบื้องต้นว่าท่านอาจมีความเสี่ยงในการถูกผู้ไม่ประสงค์ดีเข้าถึงข้อมูลส่วนบุคคลของท่านแล้ว"" ให้ใช้โปรแกรม Anti Virus สแกนมัลแวร์ที่เครื่องคอมพิวเตอร์ของท่าน และทำการเปลี่ยน Password อีเมลได้ที่ https://myinternet.mahidol.ac.th/
หากพบปัญหาในการเปลี่ยนรหัสผ่าน อันเนื่องมาจากการเปลี่ยนแปลงข้อมูลส่วนบุคคลของท่าน สามารถดาวน์โหลดแบบฟอร์มขอเปลี่ยนแปลงแก้ไขข้อมูลส่วนบุคคลได้ที่เว็บไซด์กองเทคโนโลยีสารสนเทศ https://muit.mahidol.ac.th/.../man.../manual-it-member-form/ แล้วแจ้งความประสงค์ โดยระบุอีเมลสำรอง และเบอร์โทรศัพท์มือถือ เพื่อยืนยันตัวตนในการรับ OTP แล้วส่งอีเมลมาที่ account@mahidol.ac.th
🔴 หมายเหตุ : 
อีเมลหลอกลวงอาจใช้รูปแบบและหัวข้อแตกต่างจากที่แจ้งข้างต้นได้ โปรดสังเกตตามข้อสังเกตเบื้องต้น และเพิ่มความระวังในการคลิก Link รวมทั้งกรอกข้อมูลส่วนบุคคล
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-11-03 12:51:15,https://www.facebook.com/1441935884600500/posts/1445036540957101,18,8,0,Warning annoucements
